business_id,business_name,business_address,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,violation_id,violation_description,risk_category
"2358","TAQUERIA SAN JOSE #1","2830 MISSION St","94110","37.751687","-122.418455","(37.751687, -122.418455)","14155280203","2358_20180918","9/18/18","87","2358_20180918_103118","Employee eating or smoking","Moderate Risk"
"71168","Mangrove Kitchen","312 DIVISADERO St","94117","37.772458","-122.437247","(37.772458, -122.437247)","14155795454","71168_20180628","6/28/18","88","71168_20180628_103139","Improper food storage","Low Risk"
"5844","CLARENDON ELEMENTARY SCHOOL","500 CLARENDON Ave","94131","37.751552","-122.456517","(37.751552, -122.456517)","14155752796","5844_20170518","5/18/17","91","5844_20170518_103102","Unclean hands or improper use of gloves","High Risk"
"3221","PASQUALES","700 IRVING St","94122","37.764108","-122.465512","(37.764108, -122.465512)","14155662140","3221_20180608","6/8/18","90","3221_20180608_103161","Low risk vermin infestation","Low Risk"
"3819","SAFEWAY #667","5290 DIAMOND HEIGHTS Blvd","94131","37.744076","-122.438684","(37.744076, -122.438684)","14155827744","3819_20180918","9/18/18","96","3819_20180918_103120","Moderate risk food holding temperature","Moderate Risk"
"1983","Four Star Theatre - Snack Bar","2200 CLEMENT St","94118","37.782128","-122.482911","(37.782128, -122.482911)","14155956449","1983_20160524","5/24/16","98","1983_20160524_103145","Improper storage of equipment utensils or linens","Low Risk"
"5212","MARTIN DE PORRES HOUSE OF HOSP","225 Potrero Ave","94103","37.766759","-122.407571","(37.766759, -122.407571)","14155550240","5212_20170905","9/5/17","84","5212_20170905_103118","Employee eating or smoking","Moderate Risk"
"61736","Rosamunde Sausage Grill","2832 MISSION St","94110","37.751587","-122.418444","(37.751587, -122.418444)","14155307170","61736_20180918","9/18/18","92","61736_20180918_103153","Inadequate dressing rooms or improper storage of personal items","Low Risk"
"3262","VILLA D'ESTE","2623 OCEAN Ave","94132","37.731781","-122.47359","(37.731781, -122.47359)","14155330580","3262_20180507","5/7/18","77","3262_20180507_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"4906","NEW STAR MARKET","269 14th St","94103","37.768274","-122.419299","(37.768274, -122.419299)","14155860723","4906_20170905","9/5/17","94","4906_20170905_103139","Improper food storage","Low Risk"
"2031","KENMORE RESIDENCE CLUB","1570 SUTTER St","94109","37.787017","-122.426234","(37.787017, -122.426234)","14155775815","2031_20180629","6/29/18","76","2031_20180629_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"610","POMELO","92 JUDAH St","94122","37.762378","-122.462692","(37.762378, -122.462692)","14155736175","610_20160819","8/19/16","94","610_20160819_103120","Moderate risk food holding temperature","Moderate Risk"
"4474","17th & Noe Market","3900 17th St","94114","37.762638","-122.433242","(37.762638, -122.433242)","14155866337","4474_20160912","9/12/16","96","4474_20160912_103139","Improper food storage","Low Risk"
"70058","Juice Shop","540 Barneveld Ave #C","94124","37.739526","-122.404457","(37.739526, -122.404457)","14155734529","70058_20170809","8/9/17","98","70058_20170809_103145","Improper storage of equipment utensils or linens","Low Risk"
"4683","JAVA ON OCEAN","1700 OCEAN Ave","94112","37.724778","-122.460205","(37.724778, -122.460205)","14155336075","4683_20160831","8/31/16","90","4683_20160831_103157","Food safety certificate or food handler card not available","Low Risk"
"1003","RINCON PERUANO RESTAURANT","3364 26th St","94110","37.749128","-122.417402","(37.749128, -122.417402)","14155897712","1003_20170823","8/23/17","86","1003_20170823_103142","Unclean nonfood contact surfaces","Low Risk"
"32992","Underdog","1634 Irving St","94122","37.763658","-122.475682","(37.763658, -122.475682)","14155668881","32992_20160707","7/7/16","93","32992_20160707_103107","Improper reheating of food","High Risk"
"587","NEW TSING TAO RESTAURANT","811 ULLOA St","94127","37.740654","-122.465389","(37.740654, -122.465389)","14155569559","587_20160608","6/8/16","96","587_20160608_103142","Unclean nonfood contact surfaces","Low Risk"
"21583","Cafe Royale","800 Post St","94109","37.787448","-122.415243","(37.787448, -122.415243)","14159444099","21583_20160818","8/18/16","100","","",""
"7646","VALENCIA GROCERY","1300 VALENCIA St","94110","37.752059","-122.420713","(37.752059, -122.420713)","14155646071","7646_20180605","6/5/18","96","7646_20180605_103131","Moderate risk vermin infestation","Moderate Risk"
"5842","GRATTAN ELEMENTARY SCHOOL","165 GRATTAN St","94117","37.763842","-122.450513","(37.763842, -122.450513)","14155752815","5842_20170918","9/18/17","98","5842_20170918_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"2690","LOS PANCHOS","3206 MISSION St","94110","37.745516","-122.420004","(37.745516, -122.420004)","14155281033","2690_20180522","5/22/18","89","2690_20180522_103120","Moderate risk food holding temperature","Moderate Risk"
"4952","CHEVRON STATIONS INC. #1727","2998 SAN JOSE Ave","94112","37.711558","-122.45561","(37.711558, -122.45561)","14155581146","4952_20170629","6/29/17","96","4952_20170629_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"1567","TANPOPO","1740 BUCHANAN St","94115","37.785961","-122.429776","(37.785961, -122.429776)","14155347132","1567_20160419","4/19/16","87","1567_20160419_103139","Improper food storage","Low Risk"
"70434","Burrito Loco","850 ULLOA St","94127","37.740944","-122.46573","(37.740944, -122.46573)","14155664677","70434_20160608","6/8/16","94","70434_20160608_103157","Food safety certificate or food handler card not available","Low Risk"
"68909","Cafe La Flore","1340 Irving St","94122","37.763798","-122.472422","(37.763798, -122.472422)","14155756525","68909_20160707","7/7/16","98","68909_20160707_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
"13374","Rooftop Middle School","500 Corbett St.","94114","37.757398","-122.4442","(37.757398, -122.4442)","14155526757","13374_20160422","4/22/16","83","13374_20160422_103143","Inadequate warewashing facilities or equipment","Low Risk"
"1882","Sorabol-Stonestown Galleria","3251 20th Ave","94132","37.728497","-122.475639","(37.728497, -122.475639)","14155755959","1882_20170426","4/26/17","89","1882_20170426_103142","Unclean nonfood contact surfaces","Low Risk"
"63652","SFDH - Banquet Main Kitchen","450 Powell St 2nd Floor","94102","37.788918","-122.408507","(37.788918, -122.408507)","14155397755","63652_20160502","5/2/16","98","63652_20160502_103139","Improper food storage","Low Risk"
"2725","BOBOQUIVARI'S","1450 LOMBARD St","94123","37.801218","-122.425535","(37.801218, -122.425535)","14155448880","2725_20180705","7/5/18","94","2725_20180705_103145","Improper storage of equipment utensils or linens","Low Risk"
"4947","AVENUE FINE FOODS","1837 PACIFIC Ave","94109","37.794494","-122.425527","(37.794494, -122.425527)","14155294840","4947_20160613","6/13/16","98","4947_20160613_103139","Improper food storage","Low Risk"
"3623","CHAVA'S","2839 MISSION St","94110","37.751554","-122.418376","(37.751554, -122.418376)","14155280283","3623_20170914","9/14/17","81","3623_20170914_103142","Unclean nonfood contact surfaces","Low Risk"
"4824","THE GAP CAFE","1 HARRISON St","94105","37.789177","-122.388962","(37.789177, -122.388962)","14155292977","4824_20160819","8/19/16","96","4824_20160819_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"4620","WELCOME SUPER MARKET","1141 FOLSOM St","94103","37.776057","-122.408682","(37.776057, -122.408682)","14155437007","4620_20160822","8/22/16","90","4620_20160822_103157","Food safety certificate or food handler card not available","Low Risk"
"5811","MANN MIDDLE SCHOOL","3351 23rd St","94110","37.753704","-122.420198","(37.753704, -122.420198)","14155695881","5811_20160912","9/12/16","98","5811_20160912_103161","Low risk vermin infestation","Low Risk"
"5175","NEIGHBORHOOD BAPTIST CHURCH","608 HAYES St","94102","37.776504","-122.426446","(37.776504, -122.426446)","14155628748","5175_20180727","7/27/18","98","5175_20180727_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"6904","BUCHANAN FOOD MART","2135 BUCHANAN St","94115","37.789844","-122.430684","(37.789844, -122.430684)","14155937420","6904_20180926","9/26/18","96","6904_20180926_103157","Food safety certificate or food handler card not available","Low Risk"
"63646","SFDH - Harry Denton's Starlight Room","450 Powell St 21st Floor","94108","37.788782","-122.408439","(37.788782, -122.408439)","14155397755","63646_20180503","5/3/18","98","63646_20180503_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"1147","UA Twin Stonestown","501 Buckingham Way","94132","37.730105","-122.478441","(37.730105, -122.478441)","14155680331","1147_20170523","5/23/17","98","1147_20170523_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"59044","Taqueria Cazadores","1600 C Mission St","94110","37.749851","-122.415121","(37.749851, -122.415121)","14156781286","59044_20160719","7/19/16","73","59044_20160719_103157","Food safety certificate or food handler card not available","Low Risk"
"4774","BAYSIDE MARKET","120 BRANNAN St","94107","37.78416","-122.389239","(37.78416, -122.389239)","14155220151","4774_20160823","8/23/16","84","4774_20160823_103157","Food safety certificate or food handler card not available","Low Risk"
"1426","SWEET DELIGHT BAKERY","4476A MISSION","94112","37.726117","-122.433817","(37.726117, -122.433817)","14155336786","1426_20160509","5/9/16","67","1426_20160509_103121","Inadequate procedures or records for time as a public health control","Moderate Risk"
"5871","CHAVEZ ELEMENTARY SCHOOL","825 SHOTWELL St","94110","37.754805","-122.415376","(37.754805, -122.415376)","14155695765","5871_20170926","9/26/17","100","","",""
"62814","Hot Spud","2640 Mason St","94133","37.807888","-122.414027","(37.807888, -122.414027)","14155866191","62814_20160817","8/17/16","98","62814_20160817_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"27799","Buckhorn Grill","845 Market St FE-5","94103","37.784848","-122.406892","(37.784848, -122.406892)","14155979770","27799_20160711","7/11/16","87","27799_20160711_103131","Moderate risk vermin infestation","Moderate Risk"
"18102","Kim Son Restaurant","3614 BALBOA St","94121","37.775728","-122.497701","(37.775728, -122.497701)","14155815413","18102_20180427","4/27/18","92","18102_20180427_103139","Improper food storage","Low Risk"
"3611","ABSINTHE BRASSERIE & BAR","398 HAYES St","94102","37.77694","-122.422962","(37.77694, -122.422962)","14155551590","3611_20160628","6/28/16","90","3611_20160628_103139","Improper food storage","Low Risk"
"39862","Trader Joe's #236","265 Winston Dr","94132","37.726891","-122.475673","(37.726891, -122.475673)","14155661835","39862_20160707","7/7/16","90","39862_20160707_103120","Moderate risk food holding temperature","Moderate Risk"
"4438","DIANA MARKET #2","282 09th St","94103","37.774722","-122.406761","(37.774722, -122.406761)","14155863189","4438_20160823","8/23/16","100","","",""
"522","Boudin Sourdough Bakery","3251 20th Ave","94132","37.728497","-122.475639","(37.728497, -122.475639)","14155561849","522_20170922","9/22/17","92","522_20170922_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"4492","Mollie Stone's Grand Central Market (Mezzanine Level)","2435 CALIFORNIA St","94115","37.788773","-122.434697","(37.788773, -122.434697)","14155564902","4492_20180627","6/27/18","81","4492_20180627_103131","Moderate risk vermin infestation","Moderate Risk"
"2599","HONG KONG RESTAURANT","2728 SAN BRUNO Ave","94134","37.727159","-122.403452","(37.727159, -122.403452)","14155461818","2599_20160614","6/14/16","74","2599_20160614_103131","Moderate risk vermin infestation","Moderate Risk"
"63971","Munchboxx","643 Clay St","94111","37.794554","-122.403827","(37.794554, -122.403827)","14155514286","63971_20160912","9/12/16","96","63971_20160912_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"3982","SLIM'S","333 11th St","94103","37.771501","-122.413439","(37.771501, -122.413439)","14155250333","3982_20160824","8/24/16","92","3982_20160824_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"3165","HAN IL KWAN","1802 BALBOA St","94121","37.776599","-122.478292","(37.776599, -122.478292)","14153598244","3165_20180507","5/7/18","77","3165_20180507_103131","Moderate risk vermin infestation","Moderate Risk"
"1021","LA SANTANECA DE LA MISSION","2815 MISSION St","94110","37.751885","-122.418406","(37.751885, -122.418406)","14155282131","1021_20170912","9/12/17","90","1021_20170912_103157","Food safety certificate or food handler card not available","Low Risk"
"2017","THE GROVE FILLMORE","2016 FILLMORE St","94115","37.788147","-122.433637","(37.788147, -122.433637)","14155471419","2017_20161024","10/24/16","92","2017_20161024_103120","Moderate risk food holding temperature","Moderate Risk"
"5874","HARTE ELEMENTARY SCHOOL","1035 GILMAN Ave","94124","37.718746","-122.389105","(37.718746, -122.389105)","14155331520","5874_20160914","9/14/16","100","","",""
"4978","Angel's Market","1649 Castro St","94114","37.748214","-122.433746","(37.748214, -122.433746)","14155648309","4978_20180522","5/22/18","96","4978_20180522_103123","Food in poor condition","Moderate Risk"
"3752","Pauline's Pizza","260 Valencia St","94103","37.768677","-122.422275","(37.768677, -122.422275)","14155552050","3752_20160614","6/14/16","94","3752_20160614_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"856","DELFINA RESTAURANT","3621 18th St","94110","37.761514","-122.424318","(37.761514, -122.424318)","14155554094","856_20160707","7/7/16","94","856_20160707_103142","Unclean nonfood contact surfaces","Low Risk"
"5802","LOWELL HIGH SCHOOL","1101 EUCALYPTUS Dr","94132","37.731027","-122.483578","(37.731027, -122.483578)","14155752748","5802_20160405","4/5/16","96","5802_20160405_103139","Improper food storage","Low Risk"
"68258","A&M LIQUOR","1600 SUTTER ST","94109","37.786928","-122.426964","(37.786928, -122.426964)","14155932153","68258_20180504","5/4/18","96","68258_20180504_103120","Moderate risk food holding temperature","Moderate Risk"
"10875","Brendas Meat & Three","919 DIVISADERO ST","94115","37.778194","-122.438474","(37.778194, -122.438474)","14155928657","10875_20180411","4/11/18","90","10875_20180411_103131","Moderate risk vermin infestation","Moderate Risk"
"61915","La Loma Produce Nos. 3 & 9 Inc","5652 MISSION St","94112","37.710685","-122.447907","(37.710685, -122.447907)","14155589254","61915_20170912","9/12/17","87","61915_20170912_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"68278","Fresh Bay Cafe","3659 Buchanan St","94123","37.803627","-122.433503","(37.803627, -122.433503)","14155928868","68278_20160310","3/10/16","79","68278_20160310_103133","Foods not protected from contamination","Moderate Risk"
"5888","Bryant Elementary School","2641 25th St","94110","37.751776","-122.404626","(37.751776, -122.404626)","14155695875","5888_20160926","9/26/16","100","","",""
"2356","TAQUERIA EL FAROLITO","2779 MISSION St","94110","37.752634","-122.418486","(37.752634, -122.418486)","14155823848","2356_20180730","7/30/18","88","2356_20180730_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
"6756","Godiva Chocolatier Inc.","3251 20th Ave 154","94132","37.728497","-122.475639","(37.728497, -122.475639)","14155565058","6756_20170609","6/9/17","92","6756_20170609_103129","Insufficient hot water or running water","Moderate Risk"
"71476","Chou Chou Bakery Bistro","400 Dewey Blvd","94116","37.747174","-122.459368","(37.747174, -122.459368)","14155240960","71476_20180628","6/28/18","92","71476_20180628_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
"65624","Tacko Shop","3115 Fillmore St","94123","37.798273","-122.435774","(37.798273, -122.435774)","14155793534","65624_20160525","5/25/16","92","65624_20160525_103150","Improper or defective plumbing","Low Risk"
"1008","VALENCIA PIZZA & PASTA","801 VALENCIA St","94110","37.759944","-122.421356","(37.759944, -122.421356)","14155641882","1008_20170905","9/5/17","88","1008_20170905_103161","Low risk vermin infestation","Low Risk"
"5897","BRET HARTE CHILDREN'S CENTER","950 HOLLISTER Ave","94124","37.718375","-122.390006","(37.718375, -122.390006)","14155331545","5897_20160914","9/14/16","100","","",""
"3263","Croatian Cultural Center","60 ONONDAGA Ave","94112","37.721776","-122.43894","(37.721776, -122.43894)","14150923203","3263_20160708","7/8/16","96","3263_20160708_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"35591","The Monk's Kettle","3141 16TH St","94103","37.764814","-122.422979","(37.764814, -122.422979)","14155869523","35591_20180829","8/29/18","92","35591_20180829_103131","Moderate risk vermin infestation","Moderate Risk"
"2974","LEAPING LEMUR CAFE","1 ZOO Rd","94132","37.73017","-122.502535","(37.73017, -122.502535)","14155757182","2974_20160722","7/22/16","89","2974_20160722_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"2676","FIREFLY","4288 24th St","94114","37.751068","-122.438242","(37.751068, -122.438242)","14155827652","2676_20180524","5/24/18","96","2676_20180524_103120","Moderate risk food holding temperature","Moderate Risk"
"5848","Ida B Wells Continuation High School","1099 Hayes St","94117","37.775443","-122.433977","(37.775443, -122.433977)","14155246315","5848_20180516","5/16/18","100","","",""
"4630","Zanze's Cheesecake","2405 Ocean Ave","94127","37.730139","-122.469855","(37.730139, -122.469855)","14155332264","4630_20180629","6/29/18","100","","",""
"3665","Tower Carwash","1601 Mission St","94102","37.772025","-122.419112","(37.772025, -122.419112)","14155559274","3665_20180917","9/17/18","96","3665_20180917_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"71657","Baan","534 IRVING St","94122","37.764188","-122.463683","(37.764188, -122.463683)","14155374505","71657_20180814","8/14/18","76","71657_20180814_103109","Unclean or unsanitary food contact surfaces","High Risk"
"3046","Mollie Stone's Grand Central Market","2435 CALIFORNIA St","94115","37.788773","-122.434697","(37.788773, -122.434697)","14155564902","3046_20180627","6/27/18","96","3046_20180627_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"63619","Subway Sandwiches","77 Van Ness Ave #100","94102","37.776133","-122.419484","(37.776133, -122.419484)","14155981866","63619_20170919","9/19/17","92","63619_20170919_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"62057","Ashley's Cafe","4454 California St","94118","37.784976","-122.465169","(37.784976, -122.465169)","14155836269","62057_20170913","9/13/17","78","62057_20170913_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"3626","Beretta","1199 VALENCIA St","94110","37.753823","-122.420786","(37.753823, -122.420786)","14155691199","3626_20160915","9/15/16","94","3626_20160915_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"24198","Olivo's Taqueria","1017 Larkin St","94109","37.787288","-122.418389","(37.787288, -122.418389)","14155933019","24198_20170912","9/12/17","85","24198_20170912_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"994","RAILROAD EXPRESSO CAFE","705 \ Blvd","94127","37.731513","-122.45133","(37.731513, -122.45133)","14155334009","994_20160810","8/10/16","88","994_20160810_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"3885","IZZY'S STEAK & CHOP HOUSE","3345 STEINER St","94123","37.800384","-122.437864","(37.800384, -122.437864)","14155560487","3885_20160616","6/16/16","83","3885_20160616_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"2553","Its Tops Coffee Shop","1801 Market St","94103","37.771497","-122.423802","(37.771497, -122.423802)","14155436395","2553_20160722","7/22/16","89","2553_20160722_103120","Moderate risk food holding temperature","Moderate Risk"
"290","BISTRO AIX","3340 STEINER St","94123","37.800187","-122.437756","(37.800187, -122.437756)","14155200100","290_20160615","6/15/16","89","290_20160615_103114","High risk vermin infestation","High Risk"
"1300","WE BE SUSHI","1071 VALENCIA St","94110","37.755824","-122.420986","(37.755824, -122.420986)","14155820607","1300_20160927","9/27/16","65","1300_20160927_103109","Unclean or unsanitary food contact surfaces","High Risk"
"6037","CASTRO SENIOR CENTER","110 Diamond St","94114","37.760317","-122.437185","(37.760317, -122.437185)","14155863507","6037_20160826","8/26/16","100","","",""
"1332","CHLOE'S","1399 CHURCH St","94114","37.748594","-122.427116","(37.748594, -122.427116)","14155644116","1332_20180524","5/24/18","92","1332_20180524_103120","Moderate risk food holding temperature","Moderate Risk"
"2777","Starbucks Coffee","052 California St","94111","37.793632","-122.397023","(37.793632, -122.397023)","14155398630","2777_20160603","6/3/16","94","2777_20160603_103141","Improper food labeling or menu misrepresentation","Low Risk"
"4475","Spot Light Market","298 Guerrero St","94103","37.766424","-122.424311","(37.766424, -122.424311)","14155862778","4475_20160502","5/2/16","100","","",""
"3862","IMPERIAL GARDEN SEAFOOD RESTAURANT","2626 SAN BRUNO Ave","94134","37.728458","-122.403991","(37.728458, -122.403991)","14155469666","3862_20170905","9/5/17","73","3862_20170905_103156","Permit license or inspection report not posted","Low Risk"
"5961","ST VINCENT DE PAUL","2356 GREEN St","94123","37.795882","-122.43789","(37.795882, -122.43789)","14155345505","5961_20160919","9/19/16","92","5961_20160919_103120","Moderate risk food holding temperature","Moderate Risk"
"5025","PIZZA HUT","3349 MISSION St","94110","37.743313","-122.421363","(37.743313, -122.421363)","14155472600","5025_20160804","8/4/16","92","5025_20160804_103120","Moderate risk food holding temperature","Moderate Risk"
"4987","ROSSI'S DELI","426 Castro St","94114","37.761954","-122.435168","(37.761954, -122.435168)","14155864533","4987_20160825","8/25/16","100","","",""
"71373","Golden River Restaurant","5827 GEARY Blvd","94121","37.780144","-122.48204","(37.780144, -122.48204)","14155665105","71373_20180207","2/7/18","74","71373_20180207_103114","High risk vermin infestation","High Risk"
"5150","Kentucky Fried Chicken","200 Duboce St","94103","37.769758","-122.424782","(37.769758, -122.424782)","14155431613","5150_20160708","7/8/16","80","5150_20160708_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"3929","OPERA HOUSE - BASEMENT,LOWER LOUNGE","301 VAN NESS Ave","94102","37.778272","-122.420031","(37.778272, -122.420031)","14155251932","3929_20160608","6/8/16","96","3929_20160608_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"61285","Cocola","3251 20th Ave 186","94132","37.728497","-122.475639","(37.728497, -122.475639)","14155246238","61285_20160927","9/27/16","91","61285_20160927_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"69753","Sift Cupcake & Dessert Bar","2411 California St","94115","37.788834","-122.43402","(37.788834, -122.43402)","14155503030","69753_20180730","7/30/18","87","69753_20180730_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"3302","RUSSIAN CENTER SOCIAL HALL","2450 SUTTER St","94115","37.785138","-122.440904","(37.785138, -122.440904)","14155927631","3302_20160831","8/31/16","94","3302_20160831_103131","Moderate risk vermin infestation","Moderate Risk"
"5552","WILDLIFE CONNECTION ESPRESSO CART","1 ZOO Rd","94132","37.73017","-122.502535","(37.73017, -122.502535)","14155757080","5552_20170815","8/15/17","90","5552_20170815_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"34708","Piqueos LLC","830 CORTLAND Ave","94110","37.738893","-122.414078","(37.738893, -122.414078)","14155288812","34708_20170906","9/6/17","90","34708_20170906_103120","Moderate risk food holding temperature","Moderate Risk"
"1341","SPIKE'S COFFEES & TEAS","4117 19th St","94114","37.759253","-122.43503","(37.759253, -122.43503)","14155625573","1341_20170901","9/1/17","100","","",""
"5257","LITTLE BAOBAB","3388 19th St","94110","37.760295","-122.418953","(37.760295, -122.418953)","14155776209","5257_20180925","9/25/18","87","5257_20180925_103142","Unclean nonfood contact surfaces","Low Risk"
"3850","Thai House Express On Castro","599 Castro","94114","37.759404","-122.434836","(37.759404, -122.434836)","14155865000","3850_20161215","12/15/16","87","3850_20161215_103161","Low risk vermin infestation","Low Risk"
"62550","ANZU Restaurant","222 Mason St, 2nd Floor","94102","37.785648","-122.409497","(37.785648, -122.409497)","14155391111","62550_20161128","11/28/16","78","62550_20161128_103133","Foods not protected from contamination","Moderate Risk"
"1529","STARBUCKS","490 BRANNAN St","94107","37.778694","-122.396139","(37.778694, -122.396139)","14155240256","1529_20170518","5/18/17","98","1529_20170518_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"628","EL BURRITO EXPRESS #2","1812 DIVISADERO St","94115","37.786407","-122.440057","(37.786407, -122.440057)","14155774246","628_20180504","5/4/18","74","628_20180504_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"65291","CMPC - St. Lukes Cafeteria","3555 Cesar Chavez St","94110","37.748044","-122.42125","(37.748044, -122.42125)","14155646596","65291_20160413","4/13/16","100","","",""
"5619","AT&T - PANTRY/WALK-IN BOX/suite [145163]","24 WILLIE MAYS PLAZA 4.21.02","94107","37.778382","-122.391151","(37.778382, -122.391151)","14155971500","5619_20170424","4/24/17","90","5619_20170424_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"7449","CHEVRON #1760","1298 HOWARD St","94103","37.775314","-122.412819","(37.775314, -122.412819)","14155570290","7449_20160531","5/31/16","98","7449_20160531_103150","Improper or defective plumbing","Low Risk"
"281","PARMA RESTAURANT","3314 STEINER St","94123","37.799807","-122.437649","(37.799807, -122.437649)","14155560500","281_20160606","6/6/16","96","281_20160606_103133","Foods not protected from contamination","Moderate Risk"
"10668","A16","2355 CHESTNUT ST","94123","37.800043","-122.442097","(37.800043, -122.442097)","14155227444","10668_20160615","6/15/16","96","10668_20160615_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"4531","AK SUBS","397 08th St","94103","37.773884","-122.408631","(37.773884, -122.408631)","14155249600","4531_20180523","5/23/18","92","4531_20180523_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"69195","Center Cafe","205 13th St","94103","37.769751","-122.41832","(37.769751, -122.41832)","14155863888","69195_20170621","6/21/17","81","69195_20170621_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"61669","Good Eats Cafe","200 Pine St #160","94104","37.792237","-122.400124","(37.792237, -122.400124)","14150296633","61669_20170915","9/15/17","89","61669_20170915_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
"2085","KENTUCKY FRIED CHICKEN #249","691 EDDY St","94109","37.783053","-122.418988","(37.783053, -122.418988)","14155672641","2085_20170920","9/20/17","86","2085_20170920_103151","Inadequate or unsanitary refuse containers or area or no garbage service","Low Risk"
"2750","HAMANO SUSHI","1332 CASTRO St","94114","37.750778","-122.434065","(37.750778, -122.434065)","14155820825","2750_20170823","8/23/17","84","2750_20170823_103133","Foods not protected from contamination","Moderate Risk"
"3050","Benkyodo Co","1747 BUCHANAN St","94115","37.785994","-122.429925","(37.785994, -122.429925)","14155921244","3050_20180710","7/10/18","90","3050_20180710_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"2454","San Jalisco","901 South Van Ness Ave","94110","37.758634","-122.416866","(37.758634, -122.416866)","14155648383","2454_20170524","5/24/17","90","2454_20170524_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"3651","PANCHO VILLA","3071 16th St","94103","37.764897","-122.421234","(37.764897, -122.421234)","14155868840","3651_20160708","7/8/16","81","3651_20160708_103133","Foods not protected from contamination","Moderate Risk"
"62552","Hotel Nikko SF - Banquet Prep/Service Room","222 Mason St, 3rd Floor","94102","37.785648","-122.409497","(37.785648, -122.409497)","14155391111","62552_20161031","10/31/16","96","62552_20161031_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"7664","NORM'S MARKET","2201 BRYANT St","94110","37.759045","-122.409726","(37.759045, -122.409726)","14155643031","7664_20160923","9/23/16","96","7664_20160923_103131","Moderate risk vermin infestation","Moderate Risk"
"1989","PRESIDIO GOLF CLUB","8 Presidio Terr","94118","37.788807","-122.460845","(37.788807, -122.460845)","14155751322","1989_20180829","8/29/18","87","1989_20180829_103108","Contaminated or adulterated food","High Risk"
"61500","Happy Lounge","3745 Geary Blvd","94118","37.781143","-122.459709","(37.781143, -122.459709)","14155662323","61500_20180927","9/27/18","94","61500_20180927_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"5889","O'CONNELL HIGH SCHOOL","2355 FOLSOM St","94110","37.75962","-122.414674","(37.75962, -122.414674)","14155695370","5889_20160921","9/21/16","100","","",""
"3727","ACE WASABI'S ROCK N ROLL SUSHI","3339 STEINER St","94123","37.800215","-122.437834","(37.800215, -122.437834)","14155564903","3727_20160713","7/13/16","84","3727_20160713_103131","Moderate risk vermin infestation","Moderate Risk"
"2731","Main Kitchen-Mission Grille","55 04th St","94103","37.784964","-122.404752","(37.784964, -122.404752)","14155891600","2731_20160729","7/29/16","86","2731_20160729_103102","Unclean hands or improper use of gloves","High Risk"
"1992","GENEVA STEAK HOUSE","5130 MISSION St","94112","37.716242","-122.441183","(37.716242, -122.441183)","14155404078","1992_20170705","7/5/17","69","1992_20170705_103138","Improper storage use or identification of toxic substances","Low Risk"
